query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
m477_06_fill_holes_and_orientation.obj,m477,BuildingNonResidential,1,9,6,19372,7,19388,0.10966637252091958,0.3372999714972108,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m478_06_fill_holes_and_orientation.obj,m478,BuildingNonResidential,1,9,6,19372,7,19388,0.1098625672154567,0.3143348670548475,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m479_06_fill_holes_and_orientation.obj,m479,BuildingNonResidential,0,10,7,19371,7,19388,0.08012099352892192,0.37099434016043,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m481_06_fill_holes_and_orientation.obj,m481,BuildingNonResidential,0,10,7,19371,7,19388,0.0879260088350682,0.3308359460890101,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00084_06_fill_holes_and_orientation.obj,d00084,Bus,0,10,7,19371,7,19388,0.02585839314681451,0.5418353576248314,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00114_06_fill_holes_and_orientation.obj,d00114,Bus,1,9,5,19373,6,19388,0.07543336415160341,0.6541726524748597,1,9,5,19373,0.16666666666666666,0.9995356516355381,0.1,0.9997419754360615,0.8333333333333334,0.0004643483644618718,0.9,0.0002580245639384869,0.06666666666666667,0.9992779038580565,0.125,0.10869565217391304,0.14705882352941177,0.1287530486998851,0.16620231830220478,0.09974197543606156,358.9259259259259,0.8337204700700288
D00151_06_fill_holes_and_orientation.obj,d00151,Bus,0,10,7,19371,7,19388,0.01883512526241912,0.45350659527229986,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00179_06_fill_holes_and_orientation.obj,d00179,Bus,1,9,6,19372,7,19388,0.2716078219384289,0.7948935614470419,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00182_06_fill_holes_and_orientation.obj,d00182,Bus,2,8,5,19373,7,19388,0.2754785133677556,0.7451787035827783,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00264_06_fill_holes_and_orientation.obj,d00264,Bus,0,10,7,19371,7,19388,0.06823032788934728,0.6298376213486571,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00411_06_fill_holes_and_orientation.obj,d00411,Bus,0,10,7,19371,7,19388,0.12087080023409827,0.8034695920943798,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00436_06_fill_holes_and_orientation.obj,d00436,Bus,1,9,6,19372,7,19388,0.06636994813526317,0.6511035653650254,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00446_06_fill_holes_and_orientation.obj,d00446,Bus,1,9,6,19372,7,19388,0.183927939679768,0.6045448609115842,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00448_06_fill_holes_and_orientation.obj,d00448,Bus,0,10,6,19372,6,19388,0.05499542901485851,0.6807931740020026,0,10,6,19372,0.0,0.9994840573728201,0.0,0.9996903705232738,1.0,0.0005159426271798576,1.0,0.0003096294767261843,0.0,0.9991747472663504,,,,-0.00039968868594749107,-0.0005159426271799106,-0.000309629476726192,0.0,1.0005162089613877
D00483_06_fill_holes_and_orientation.obj,d00483,Bus,0,10,7,19371,7,19388,0.07178226873945695,0.8054503504418614,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00516_06_fill_holes_and_orientation.obj,d00516,Bus,0,10,7,19371,7,19388,0.06765910762494527,0.6486874755126029,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00677_06_fill_holes_and_orientation.obj,d00677,Bus,0,10,7,19371,7,19388,0.06111427968334652,0.6790953811327326,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00754_06_fill_holes_and_orientation.obj,d00754,Bus,2,8,5,19373,7,19388,0.29047804390666,0.6872360802751296,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00769_06_fill_holes_and_orientation.obj,d00769,Bus,2,8,5,19373,7,19388,0.4244846469738666,0.7701449653911454,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00775_06_fill_holes_and_orientation.obj,d00775,Bus,0,10,7,19371,7,19388,0.022137728109559135,0.5171085281441818,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00815_06_fill_holes_and_orientation.obj,d00815,Bus,2,8,4,19374,6,19388,0.39526218210026753,0.7191241130120587,2,8,4,19374,0.3333333333333333,0.9995872458982561,0.2,0.9997935803488492,0.6666666666666666,0.0004127541017438861,0.8,0.00020641965115078957,0.14285714285714285,0.9993810604497627,0.25,0.21739130434782608,0.29411764705882354,0.25790578608571774,0.33292057923158946,0.1997935803488493,807.5833333333333,0.6669419496920271
D00823_06_fill_holes_and_orientation.obj,d00823,Bus,3,7,3,19375,6,19388,0.23918930593953713,0.7561708240825389,3,7,3,19375,0.5,0.9996388401609742,0.3,0.9998451852616369,0.5,0.0003611598390259003,0.7,0.00015481473836309216,0.23076923076923078,0.999484217041469,0.37499999999999994,0.32608695652173914,0.4411764705882353,0.38705852347155034,0.49963884016097415,0.29984518526163684,1384.4285714285716,0.5001806451612903
D00832_06_fill_holes_and_orientation.obj,d00832,Bus,0,10,7,19371,7,19388,0.033141922356321595,0.6308824169605154,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00857_06_fill_holes_and_orientation.obj,d00857,Bus,0,10,7,19371,7,19388,0.0809164905064725,0.8227983109137609,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00168_06_fill_holes_and_orientation.obj,d00168,Car,3,7,4,19374,7,19388,1.9919630026414403,0.8335074886799025,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D00236_06_fill_holes_and_orientation.obj,d00236,Car,1,9,6,19372,7,19388,1.5670840123389247,0.8337106699175665,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00260_06_fill_holes_and_orientation.obj,d00260,Car,2,8,5,19373,7,19388,1.4956716766856437,0.8027980959015442,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00265_06_fill_holes_and_orientation.obj,d00265,Car,0,10,7,19371,7,19388,0.8380045488935923,0.7342050775958822,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00299_06_fill_holes_and_orientation.obj,d00299,Car,0,10,7,19371,7,19388,1.3919644354269047,0.7994310925345408,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
D00377_06_fill_holes_and_orientation.obj,d00377,Car,9,1,0,19378,7,19388,5.244113408206305,0.8469900150934633,9,1,0,19378,1.0,0.9999483977501419,0.9,1.0,0.0,5.1602249858093815e-05,0.1,0.0,0.9,0.9999484217041469,0.9473684210526316,0.9183673469387754,0.9782608695652175,0.9486588206384462,0.999948397750142,0.8999999999999999,19379.0,0.0
D00405_06_fill_holes_and_orientation.obj,d00405,Car,2,8,5,19373,7,19388,1.826385274857828,0.8360182282596076,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00452_06_fill_holes_and_orientation.obj,d00452,Car,4,6,3,19375,7,19388,1.785199543646842,0.8123911529083944,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
D00504_06_fill_holes_and_orientation.obj,d00504,Car,1,9,6,19372,7,19388,2.3227376813879443,0.8727795193312435,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
D00541_06_fill_holes_and_orientation.obj,d00541,Car,2,8,5,19373,7,19388,0.8032343880883229,0.628860443515616,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00618_06_fill_holes_and_orientation.obj,d00618,Car,8,2,0,19378,7,19388,4.281935136504719,0.8467432950191571,8,2,0,19378,1.0,0.9998968008255934,0.8,1.0,0.0,0.00010319917440660474,0.2,0.0,0.8,0.9998968434082938,0.888888888888889,0.8333333333333334,0.9523809523809523,0.8943810377353014,0.9998968008255935,0.8,9690.0,0.0
D00670_06_fill_holes_and_orientation.obj,d00670,Car,2,8,5,19373,7,19388,0.8290714020684068,0.6742666124850033,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00671_06_fill_holes_and_orientation.obj,d00671,Car,5,5,2,19376,7,19388,3.2105056028204824,0.8398012693989705,5,5,2,19376,0.7142857142857143,0.9997420153758836,0.5,0.9998967901744246,0.2857142857142857,0.00025798462411640266,0.5,0.00010320982557539478,0.4166666666666667,0.9996389519290283,0.588235294117647,0.5319148936170213,0.6578947368421053,0.5974447004981838,0.714027729661598,0.4998967901744247,2768.714285714286,0.28578801462781644
D00724_06_fill_holes_and_orientation.obj,d00724,Car,3,7,4,19374,7,19388,1.19522007209872,0.6864042726111692,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
D00767_06_fill_holes_and_orientation.obj,d00767,Car,8,2,0,19378,7,19388,3.7128867526162734,0.8278667905104686,8,2,0,19378,1.0,0.9998968008255934,0.8,1.0,0.0,0.00010319917440660474,0.2,0.0,0.8,0.9998968434082938,0.888888888888889,0.8333333333333334,0.9523809523809523,0.8943810377353014,0.9998968008255935,0.8,9690.0,0.0
D00785_06_fill_holes_and_orientation.obj,d00785,Car,2,8,4,19374,6,19388,1.0256307567257592,0.6343463369325438,2,8,4,19374,0.3333333333333333,0.9995872458982561,0.2,0.9997935803488492,0.6666666666666666,0.0004127541017438861,0.8,0.00020641965115078957,0.14285714285714285,0.9993810604497627,0.25,0.21739130434782608,0.29411764705882354,0.25790578608571774,0.33292057923158946,0.1997935803488493,807.5833333333333,0.6669419496920271
D00793_06_fill_holes_and_orientation.obj,d00793,Car,9,1,0,19378,7,19388,4.557405989749942,0.8277845504857,9,1,0,19378,1.0,0.9999483977501419,0.9,1.0,0.0,5.1602249858093815e-05,0.1,0.0,0.9,0.9999484217041469,0.9473684210526316,0.9183673469387754,0.9782608695652175,0.9486588206384462,0.999948397750142,0.8999999999999999,19379.0,0.0
D00803_06_fill_holes_and_orientation.obj,d00803,Car,2,8,5,19373,7,19388,2.3304940899424906,0.8389304926661247,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
D00865_06_fill_holes_and_orientation.obj,d00865,Car,8,2,0,19378,7,19388,4.3666640302837925,0.8386160455125973,8,2,0,19378,1.0,0.9998968008255934,0.8,1.0,0.0,0.00010319917440660474,0.2,0.0,0.8,0.9998968434082938,0.888888888888889,0.8333333333333334,0.9523809523809523,0.8943810377353014,0.9998968008255935,0.8,9690.0,0.0
D00976_06_fill_holes_and_orientation.obj,d00976,Car,4,6,3,19375,7,19388,2.1430508086672093,0.8270927667479392,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
m1485_06_fill_holes_and_orientation.obj,m1485,Car,4,6,3,19375,7,19388,2.8672717413729134,0.8374937110569295,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
m1486_06_fill_holes_and_orientation.obj,m1486,Car,4,6,3,19375,7,19388,2.8511751251597084,0.8258156275397655,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
m1487_06_fill_holes_and_orientation.obj,m1487,Car,3,7,3,19375,6,19388,1.9319419489567007,0.7906507604783467,3,7,3,19375,0.5,0.9996388401609742,0.3,0.9998451852616369,0.5,0.0003611598390259003,0.7,0.00015481473836309216,0.23076923076923078,0.999484217041469,0.37499999999999994,0.32608695652173914,0.4411764705882353,0.38705852347155034,0.49963884016097415,0.29984518526163684,1384.4285714285716,0.5001806451612903
m1488_06_fill_holes_and_orientation.obj,m1488,Car,1,9,6,19372,7,19388,0.9947062655983275,0.711768063779558,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1489_06_fill_holes_and_orientation.obj,m1489,Car,3,7,4,19374,7,19388,2.052327986878889,0.8068520453577925,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
m1490_06_fill_holes_and_orientation.obj,m1490,Car,2,8,5,19373,7,19388,1.3322154459654723,0.8132038778590502,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1492_06_fill_holes_and_orientation.obj,m1492,Car,0,10,7,19371,7,19388,0.5492140842041509,0.6022291884360851,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m1495_06_fill_holes_and_orientation.obj,m1495,Car,3,7,3,19375,6,19388,3.4209935763539874,0.8818888114865127,3,7,3,19375,0.5,0.9996388401609742,0.3,0.9998451852616369,0.5,0.0003611598390259003,0.7,0.00015481473836309216,0.23076923076923078,0.999484217041469,0.37499999999999994,0.32608695652173914,0.4411764705882353,0.38705852347155034,0.49963884016097415,0.29984518526163684,1384.4285714285716,0.5001806451612903
m1496_06_fill_holes_and_orientation.obj,m1496,Car,4,6,3,19375,7,19388,2.2417229571465938,0.829003637911684,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
m1497_06_fill_holes_and_orientation.obj,m1497,Car,6,4,1,19377,7,19388,2.558455750289375,0.783713572506676,6,4,1,19377,0.8571428571428571,0.9997936123007068,0.6,0.9999483950872123,0.14285714285714285,0.00020638769929312212,0.4,5.160491278769739e-05,0.5454545454545454,0.9997421085207345,0.7058823529411764,0.6382978723404255,0.7894736842105262,0.7170199854497559,0.8569364694435639,0.5999483950872122,4153.071428571428,0.14288663290056694
m1498_06_fill_holes_and_orientation.obj,m1498,Car,2,8,5,19373,7,19388,1.7057494298196432,0.8090096365958435,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1499_06_fill_holes_and_orientation.obj,m1499,Car,3,7,4,19374,7,19388,1.3719194879677015,0.7394297379929564,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
m1500_06_fill_holes_and_orientation.obj,m1500,Car,8,2,0,19378,7,19388,3.9274016775028855,0.8335123263284183,8,2,0,19378,1.0,0.9998968008255934,0.8,1.0,0.0,0.00010319917440660474,0.2,0.0,0.8,0.9998968434082938,0.888888888888889,0.8333333333333334,0.9523809523809523,0.8943810377353014,0.9998968008255935,0.8,9690.0,0.0
m1502_06_fill_holes_and_orientation.obj,m1502,Car,0,10,7,19371,7,19388,0.4307219473921953,0.46702175006772706,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m1503_06_fill_holes_and_orientation.obj,m1503,Car,0,10,7,19371,7,19388,0.2790654475580325,0.24523491621192772,0,10,7,19371,0.0,0.9994840307517672,0.0,0.9996387656104861,1.0,0.0005159692482328053,1.0,0.0003612343895138817,0.0,0.9991231689704972,,,,-0.0004317242596766064,-0.0005159692482328282,-0.00036123438951385367,0.0,1.0005162356099324
m1504_06_fill_holes_and_orientation.obj,m1504,Car,1,9,6,19372,7,19388,0.8085636497620932,0.5736773868957777,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1505_06_fill_holes_and_orientation.obj,m1505,Car,2,8,5,19373,7,19388,0.971901516004424,0.6365329540616897,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1506_06_fill_holes_and_orientation.obj,m1506,Car,2,8,5,19373,7,19388,1.5585711905489996,0.8143891017454237,2,8,5,19373,0.2857142857142857,0.9995872246014138,0.2,0.9997419754360615,0.7142857142857143,0.00041277539858624424,0.8,0.0002580245639384869,0.13333333333333333,0.9993294821539096,0.23529411764705882,0.2127659574468085,0.26315789473684204,0.23871884564346754,0.2853015103156995,0.19974197543606143,692.1785714285714,0.7145806756089108
m1507_06_fill_holes_and_orientation.obj,m1507,Car,3,7,4,19374,7,19388,1.2262809447392045,0.6569623437439529,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
m1508_06_fill_holes_and_orientation.obj,m1508,Car,3,7,4,19374,7,19388,1.1907329353471923,0.685978559541778,3,7,4,19374,0.42857142857142855,0.9996388215262371,0.3,0.9997935803488492,0.5714285714285714,0.00036117847376296373,0.7,0.00020641965115078957,0.21428571428571427,0.9994326387456158,0.3529411764705882,0.3191489361702127,0.3947368421052631,0.3582941305950396,0.42821025009766567,0.2997935803488492,1186.5918367346937,0.5716350336975917
m1509_06_fill_holes_and_orientation.obj,m1509,Car,1,9,6,19372,7,19388,1.0079244254634907,0.7500628894307055,1,9,6,19372,0.14285714285714285,0.9995356276765904,0.1,0.9996903705232738,0.8571428571428571,0.0004643723234095248,0.9,0.0003096294767261843,0.0625,0.9992263255622035,0.11764705882352941,0.10638297872340426,0.13157894736842102,0.11914356069189547,0.14239277053373334,0.0996903705232739,307.6349206349206,0.857541075484499
m1510_06_fill_holes_and_orientation.obj,m1510,Car,4,6,3,19375,7,19388,1.0780627870555533,0.613728278958164,4,6,3,19375,0.5714285714285714,0.9996904184510603,0.4,0.9998451852616369,0.42857142857142855,0.00030958154893968317,0.6,0.00015481473836309216,0.3076923076923077,0.9995357953373221,0.47058823529411764,0.425531914893617,0.5263157894736841,0.4778694155466117,0.5711189898796318,0.3998451852616369,1845.8095238095239,0.4287041474654378
