approach,class,AP,ROC_AUC,ROC_AUC_micro,F1,MCC
matrix_weighted_sum,BuildingNonResidential,0.18374893650060675,0.531399360917053,0.5146959600920324,0.15,0.05412250270200828
matrix_weighted_sum,Bus,0.1406218144767196,0.7410561142309869,0.7252941752644638,0.195855614973262,0.10958680242004921
matrix_weighted_sum,Car,2.7453589685760127,0.8085354383300916,0.7991629093265654,0.5234165376676987,0.4747860667888166
matrix_weighted_sum,Cellphone,0.252570232617888,0.6924317617866005,0.6874900962082626,0.24434389140271492,0.16099651220363215
matrix_weighted_sum,Chess,0.7995375924155123,0.788768398356533,0.7730613486759037,0.31699346405228757,0.2757310061183286
matrix_weighted_sum,City,0.3175307756467902,0.756043939162977,0.7280148270516491,0.22058823529411764,0.19071361623513264
matrix_weighted_sum,ClassicPiano,0.13475751896913998,0.6354120412694266,0.6194190501066562,0.15497737556561086,0.10216981852864508
matrix_weighted_sum,Computer,0.4173054464351068,0.6641726516726517,0.6279538199992745,0.26944971537001894,0.2568363130603724
matrix_weighted_sum,ComputerKeyboard,0.912527464408614,0.8694995864350703,0.8433502024291497,0.6157096854336276,0.560337205876992
matrix_weighted_sum,Cup,0.1442388012932843,0.5924776606713256,0.5818071944094398,0.17474048442906576,0.10049454374857444
matrix_weighted_sum,DeskLamp,0.330347112856058,0.6980625505358475,0.6804223027961717,0.3891402714932127,0.16543076776992335
matrix_weighted_sum,DeskPhone,0.17302875651876573,0.7074039005702842,0.6789512864045971,0.18487394957983191,0.13110108918705268
matrix_weighted_sum,Door,0.6259179154881599,0.587865906980081,0.5783540590252415,0.38478297301826714,0.3625170127923145
matrix_weighted_sum,Drum,0.2471125777716941,0.712963083888381,0.7149817160767924,0.2555147058823529,0.1554966205777666
matrix_weighted_sum,Fish,1.1221689651383921,0.9652093944538768,0.9628772147490313,0.6215686274509803,0.6300276225885942
matrix_weighted_sum,FloorLamp,0.08110679100628791,0.6041276419394944,0.5962865036607268,0.12941176470588237,0.052182682541964266
matrix_weighted_sum,Glasses,0.6393966339684178,0.8251452318269837,0.8030873111210101,0.5003869969040248,0.42712657268729426
matrix_weighted_sum,Guitar,0.2559364429172065,0.8662313351617257,0.8615581602890601,0.23529411764705882,0.11914516247058193
matrix_weighted_sum,Gun,0.648744969324227,0.7198292384104277,0.7153986990628283,0.266281512605042,0.19559002674734643
matrix_weighted_sum,Hand,0.8671907309056971,0.8155582696399023,0.8043955287277326,0.38116057233704287,0.387775610486584
matrix_weighted_sum,Hat,0.1323642161203468,0.7714580508224752,0.7762498280368688,0.16176470588235295,0.08725681803814292
matrix_weighted_sum,Helicopter,1.4608679475528112,0.8805472452910783,0.8787202692013496,0.4371373072493681,0.4000785464796476
matrix_weighted_sum,House,0.30740558952912694,0.5367480975231448,0.535407521325373,0.2069964349376114,0.15054601520117492
matrix_weighted_sum,HumanHead,2.678907024611609,0.8960904244395705,0.886871702047503,0.7644453044375645,0.7566430627278077
matrix_weighted_sum,Humanoid,5.7375106069129105,0.8110933373985479,0.7943646494058478,0.6847792210143522,0.6461653907090786
matrix_weighted_sum,Insect,0.8015394961443093,0.7105566631009109,0.6986096388861875,0.2790032679738562,0.2351874443835421
matrix_weighted_sum,Jet,5.253167825000945,0.8445235467001504,0.8275227262713395,0.5673732943469786,0.5486335004450176
matrix_weighted_sum,Knife,0.231203519933436,0.8278265072103551,0.7973874345104442,0.22459893048128343,0.10419665007294897
matrix_weighted_sum,MilitaryVehicle,0.55779651281436,0.8744580122763483,0.867678594749902,0.434640522875817,0.3980009006115884
matrix_weighted_sum,Monitor,0.11355599625200641,0.4970310391363023,0.5174530930303426,0.21176470588235294,0.10718603219673825
matrix_weighted_sum,Monoplane,0.20118211748642273,0.8263625876104654,0.8191274868312219,0.2292387543252595,0.19782684293252983
matrix_weighted_sum,Motorcycle,0.5196101284842034,0.8668478122209465,0.8585350368473215,0.3147759103641456,0.2582213661312675
matrix_weighted_sum,Mug,0.5142127950557651,0.8099738487051921,0.8039852512585004,0.42298761609907115,0.31414668629616693
matrix_weighted_sum,MultiSeat,0.6910603030323951,0.7232316900724758,0.7097967556889414,0.32616194625998546,0.2647707837053036
matrix_weighted_sum,Musical_Instrument,0.21503852373550586,0.6283931280414524,0.628630815172573,0.19730392156862744,0.17176136988305682
matrix_weighted_sum,NonWheelChair,1.5667023983773132,0.8036656640675115,0.7781944107868898,0.496328689370485,0.41863751584083436
matrix_weighted_sum,PianoBoard,0.3547120441535269,0.6412030386139045,0.6320782726045884,0.41006787330316735,0.2710086317686121
matrix_weighted_sum,PlantIndoors,0.8770768025928006,0.687256998769741,0.6757027231756313,0.3069852941176471,0.25344752151890043
matrix_weighted_sum,PlantWildNonTree,0.14977206789395295,0.6986611812731216,0.6844661308840414,0.16666666666666666,0.0777533480384178
matrix_weighted_sum,Quadruped,1.687109729515157,0.813675042288628,0.8028357576892782,0.5498060053981106,0.5069632713203975
matrix_weighted_sum,RectangleTable,1.7583574295413915,0.7372096434096416,0.7420207493601152,0.5083296476485331,0.4279867069723799
matrix_weighted_sum,Rocket,0.13757724212316672,0.7306544920935383,0.7284399906302457,0.20073529411764707,0.1070624511184663
matrix_weighted_sum,RoundTable,0.4555595789437009,0.728046733542154,0.7155523505544321,0.2966751918158568,0.19221734594007842
matrix_weighted_sum,Shelf,0.34840491020146863,0.5932680903598998,0.5780390987925162,0.2394957983193277,0.15807504881566312
