query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,NDCG,NDCG_top10,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
D00348_06_fill_holes_and_orientation.obj,d00348,Apartment,1,9,6,0,7,2437,0.19803912912130484,0.5690193864106907,0.44551025542538014,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00366_06_fill_holes_and_orientation.obj,d00366,Apartment,1,9,6,0,7,2437,0.1259948244546252,0.44285714285714284,0.3921231956803712,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00478_06_fill_holes_and_orientation.obj,d00478,Apartment,1,9,6,0,7,2437,0.20215996685097454,0.4766986636551853,0.44691988463807875,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00496_06_fill_holes_and_orientation.obj,d00496,Apartment,1,9,6,0,7,2437,0.12349515205551742,0.5476943346508564,0.39362649210938633,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00626_06_fill_holes_and_orientation.obj,d00626,Apartment,0,10,7,0,7,2437,0.05559450659265077,0.4775644645209862,0.3310477490498845,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00639_06_fill_holes_and_orientation.obj,d00639,Apartment,0,10,7,0,7,2437,0.08444807432298476,0.686128364389234,0.3615053014114301,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00651_06_fill_holes_and_orientation.obj,d00651,Apartment,2,8,5,0,7,2437,0.4264258831790269,0.7987012987012987,0.5633103447374725,0.3052348839397012,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00681_06_fill_holes_and_orientation.obj,d00681,Apartment,2,8,5,0,7,2437,0.3404424410381008,0.910653115000941,0.49611453640951814,0.16354138662029635,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00780_06_fill_holes_and_orientation.obj,d00780,Apartment,0,10,6,0,6,2437,0.019921643879723006,0.19851308112177674,0.27265644192533606,0.0,0,10,6,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00792_06_fill_holes_and_orientation.obj,d00792,Apartment,1,9,6,0,7,2437,0.09693827660459566,0.46102013928100877,0.372254622737099,0.1100458831490401,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
